"RegistroID";"Importado";"Temporario";"Removido";"ImportadoRepetido";"BaciaCodigo";"SubBaciaCodigo";"Codigo";"Nome";"Jurisdicao";"DataIns";"DataAlt";"RespAlt"
3712214.00;0;0;0;0;1;10;10900000;"RIO JAVARI";1;;;
3712215.00;0;0;0;0;1;10;10901000;"RIO JAQUIRANA";1;;;
3712216.00;0;0;0;0;1;10;10909000;"PARANÃ BENJAMIN CONSTANT";1;;;
3712217.00;0;0;0;0;1;10;10909900;"PARANÁ DO SARAIVA";1;;;
3712218.00;0;0;0;0;1;10;10910000;"RIO BATA";2;;;
3712219.00;0;0;0;0;1;10;10911000;"IGARAPÉ ÁGUA PRETA";2;;;
3712220.00;0;0;0;0;1;10;10912000;"IGARAPÉ IACURANA";2;;;
3712221.00;0;0;0;0;1;10;10920000;"RIO CURUCA";2;;;
3712222.00;0;0;0;0;1;10;10921000;"RIO ARROJO";2;;;
3712223.00;0;0;0;0;1;10;10922000;"IGARAPÉ SALVADOR";2;;;
3712224.00;0;0;0;0;1;10;10923000;"RIO PARDO";2;;;
3712225.00;0;0;0;0;1;10;10924000;"IGARAPÉ SANTO ANTÔNIO";2;;;
3712226.00;0;0;0;0;1;10;10925000;"IGARAPÉ DO MAIA";2;;;
3712227.00;0;0;0;0;1;10;10926000;"IGARAPÉ TAMBAQUI";2;;;
3712228.00;0;0;0;0;1;10;10930000;"IGARAPÉ DO CAMARÃO";2;;;
3712229.00;0;0;0;0;1;10;10931000;"IGARAPÉ IRALETE";2;;;
3712230.00;0;0;0;0;1;10;10932000;"IGARAPÉ DO RODRIGUES";2;;;
3712231.00;0;0;0;0;1;10;10933000;"IGARAPÉ CACHOEIRA";2;;;
3712232.00;0;0;0;0;1;10;10934000;"IGARAPÉ TAPIRA";2;;;
3712233.00;0;0;0;0;1;10;10935000;"IGARAPÉ SÃO RAIMUNDO";2;;;
3712234.00;0;0;0;0;1;10;10936000;"IGARAPÉ DO MOURA";2;;;
3712235.00;0;0;0;0;1;10;10937000;"IGARAPÉ PAUMIRI";2;;;
3712236.00;0;0;0;0;1;10;10940000;"RIO ITACUAI";2;;;
3712237.00;0;0;0;0;1;10;10941000;"RIO ITUI";2;;;
3712238.00;0;0;0;0;1;10;10941100;"RIO PARAGUAÇÚ";2;;;
3712239.00;0;0;0;0;1;10;10941110;"IGARAPÉ PARAGUA";2;;;
3712240.00;0;0;0;0;1;10;10941200;"RIO BRANQUINHO";2;;;
3712241.00;0;0;0;0;1;10;10941250;"IGARAPÉ PROVIDÊNCIA";2;;;
3712242.00;0;0;0;0;1;10;10941300;"IGARAPÉ LIMÃO";2;;;
3712243.00;0;0;0;0;1;10;10941350;"IGARAPÉ MAMORIA";2;;;
3712244.00;0;0;0;0;1;10;10941400;"IGARAPÉ BEIJA-FLOR";2;;;
3712245.00;0;0;0;0;1;10;10941450;"IGARAPÉ BOLEIROS";2;;;
3712246.00;0;0;0;0;1;10;10941500;"RIO NEGRO";2;;;
3712247.00;0;0;0;0;1;10;10941550;"IGARAPÉ TIGRE";2;;;
3712248.00;0;0;0;0;1;10;10941600;"IGARAPÉ RESANTAURAÇÃO";2;;;
3712249.00;0;0;0;0;1;10;10941650;"IGARAPÉ IRACEMA";2;;;
3712250.00;0;0;0;0;1;10;10941700;"RIO NOVO";2;;;
3712251.00;0;0;0;0;1;10;10942000;"RIO QUIXITO";2;;;
3712252.00;0;0;0;0;1;10;10942100;"IGARAPÉ ARARAS";1;;;
3712253.00;0;0;0;0;1;10;10942200;"IGARAPÉ DA COLÔNIA";2;;;
3712254.00;0;0;0;0;1;10;10942300;"IGARAPÉ ANDIRATUBA";2;;;
3712255.00;0;0;0;0;1;10;10942400;"IGARAPÉ BOA VISANTA";2;;;
3712259.00;0;0;0;0;1;11;11100000;"RIO ARARIA";2;;;
3712260.00;0;0;0;0;1;11;11101000;"RIO TACANA / IGARAPÉ TACANA";1;;;
3712261.00;0;0;0;0;1;11;11102000;"IGARAPÉ PRETO / IGARAPÉ BELÉM";1;;;
3712262.00;0;0;0;0;1;11;11103000;"IGARAPÉ CAPIAI";2;;;
3712263.00;0;0;0;0;1;11;11104000;"IGARAPÉ SAJARA";2;;;
3712264.00;0;0;0;0;1;11;11105000;"IGARAPÉ JURUPARI";2;;;
3712265.00;0;0;0;0;1;11;11106000;"IGARAPÉ CAJARÍ";2;;;
3712266.00;0;0;0;0;1;11;11107000;"IGARAPÉ MACAPUANO";2;;;
3712267.00;0;0;0;0;1;11;11108000;"IGARAPÉ PARANAPARA";2;;;
3712268.00;0;0;0;0;1;11;11109000;"IGARAPÉ CAMATIA";2;;;
3712269.00;0;0;0;0;1;11;11200000;"RIO JANDIATUBA";2;;;
3712270.00;0;0;0;0;1;11;11200100;"IGARAPÉ ALERTA";2;;;
3712271.00;0;0;0;0;1;11;11200200;"IGARAPÉ PIRITA";2;;;
3712272.00;0;0;0;0;1;11;11200300;"IGARAPÉ PACIÊNCIA";2;;;
3712273.00;0;0;0;0;1;11;11200400;"IGARAPÉ BOTELHO";2;;;
3712274.00;0;0;0;0;1;11;11200500;"IGARAPÉ CATUQUINA";2;;;
3712275.00;0;0;0;0;1;11;11200600;"IGARAPÉ BACIA";2;;;
3712276.00;0;0;0;0;1;11;11200700;"IGARAPÉ PENITÊNCIA";2;;;
3712277.00;0;0;0;0;1;11;11200800;"IGARAPÉ INFERNO";2;;;
3712278.00;0;0;0;0;1;11;11200900;"IGARAPÉ SÃO PEDRO";2;;;
3712279.00;0;0;0;0;1;11;11201000;"IGARAPÉ CA-TE-ESPERO";2;;;
3712280.00;0;0;0;0;1;11;11201100;"IGARAPÉ JUTAIZINHO";2;;;
3712281.00;0;0;0;0;1;11;11201200;"IGARAPÉ JOÃO RAMIRO";2;;;
3712282.00;0;0;0;0;1;11;11201300;"IGARAPÉ DAMASCENO";2;;;
3712283.00;0;0;0;0;1;11;11201400;"IGARAPÉ COTOVELO";2;;;
3712284.00;0;0;0;0;1;11;11201500;"IGARAPÉ TRUNFO E PAU";2;;;
3712285.00;0;0;0;0;1;11;11201600;"IGARAPÉ PALESTINA";2;;;
3712286.00;0;0;0;0;1;11;11201700;"IGARAPÉ BOA VISANTA";2;;;
3712287.00;0;0;0;0;1;11;11201800;"IGARAPÉ BOA ESPERANÇA";2;;;
3712288.00;0;0;0;0;1;11;11201900;"IGARAPÉ NATAL";2;;;
3712289.00;0;0;0;0;1;11;11202000;"IGARAPÉ PRETO";2;;;
3712290.00;0;0;0;0;1;11;11202100;"IGARAPÉ SANTA CRUZ";2;;;
3712291.00;0;0;0;0;1;11;11202200;"IGARAPÉ EXTREMA";2;;;
3712292.00;0;0;0;0;1;11;11202300;"IGARAPÉ SÃO JOÃO";2;;;
3712293.00;0;0;0;0;1;11;11202400;"IGARAPÉ TAPIRA";2;;;
3712294.00;0;0;0;0;1;11;11202500;"IGARAPÉ BACABA";2;;;
3712295.00;0;0;0;0;1;11;11300000;"RIO CATURIAPIXUNA";2;;;
3712296.00;0;0;0;0;1;11;11310000;"RIO PUTUMAYO/IÇÁ";1;;;
3712298.00;0;0;0;0;1;11;11314100;"IGARAPÉ SÃO CRISANTOVÃO";2;;;
3712299.00;0;0;0;0;1;11;11314200;"IGARAPÉ FRONTEIRA";2;;;
3712300.00;0;0;0;0;1;11;11314300;"IGARAPÉ MAMORIA";2;;;
3712301.00;0;0;0;0;1;11;11314400;"IGARAPÉ CAUIRA";2;;;
3712302.00;0;0;0;0;1;11;11315000;"RIO PURETE OU PURATA";1;;;
3712303.00;0;0;0;0;1;11;11316000;"RIO JAMANARI";2;;;
3712304.00;0;0;0;0;1;11;11317000;"IGARAPÉ UNIÃO";2;;;
3712305.00;0;0;0;0;1;11;11317100;"IGARAPÉ FLORIDA";2;;;
3712306.00;0;0;0;0;1;11;11317200;"IGARAPÉ VE-UE";2;;;
3712307.00;0;0;0;0;1;11;11317300;"IGARAPÉ JAPACUA";2;;;
3712308.00;0;0;0;0;1;11;11318000;"PARANÃ JACURAPA";2;;;
3712309.00;0;0;0;0;1;11;11400000;"RIO PATIA";2;;;
3712310.00;0;0;0;0;1;11;11410000;"RIO TONANTINS";2;;;
3712311.00;0;0;0;0;1;11;11420000;"IGARAPÉ MATURACUPACA";2;;;
3712312.00;0;0;0;0;1;11;11430000;"IGARAPÉ DO MARACA";2;;;
3712313.00;0;0;0;0;1;11;11440000;"IGARAPÉ MATURA";2;;;
3712314.00;0;0;0;0;1;11;11450000;"IGARAPÉ ARUTI";2;;;
3712315.00;0;0;0;0;1;11;11460000;"PARANÃ DO BARURUA";2;;;
3712316.00;0;0;0;0;1;11;11470000;"IGARAPÉ TIMBO";2;;;
3712320.00;0;0;0;0;1;12;12100000;"RIO AUTI PARANA";2;;;
3712321.00;0;0;0;0;1;12;12101000;"IGARAPÉ DO PE VELHO";2;;;
3712322.00;0;0;0;0;1;12;12102000;"FURO ENVIRA";2;;;
3712323.00;0;0;0;0;1;12;12103000;"RIO JUTAÍ";2;;;
3712324.00;0;0;0;0;1;12;12103100;"RIO JUTAIZINHO";2;;;
3712325.00;0;0;0;0;1;12;12103200;"RIO CURUEUA";2;;;
3712326.00;0;0;0;0;1;12;12103300;"RIO MUTUM";2;;;
3712327.00;0;0;0;0;1;12;12103310;"RIO PAJURA";2;;;
3712328.00;0;0;0;0;1;12;12103400;"RIO PATÍ";2;;;
3712329.00;0;0;0;0;1;12;12103500;"RIO BIA";2;;;
3712330.00;0;0;0;0;1;12;12103600;"RIO CATIUAIA";2;;;
3712331.00;0;0;0;0;1;12;12103700;"RIO RIOZINHO";2;;;
3712332.00;0;0;0;0;1;12;12103800;"IGARAPÉ CAPATANA";2;;;
3712333.00;0;0;0;0;1;12;12104000;"IGARAPÉ ICAPÓ";2;;;
3712334.00;0;0;0;0;1;12;12105000;"IGARAPÉ CAPECU";2;;;
3712335.00;0;0;0;0;1;12;12106000;"IGARAPÉ PROCELA";2;;;
3712336.00;0;0;0;0;1;12;12107000;"IGARAPÉ GURUMATI";2;;;
3712337.00;0;0;0;0;1;12;12108000;"IGARAPÉ CAMPINAS";2;;;
3712338.00;0;0;0;0;1;12;12109000;"PARANÃ MINERVAZINHO";2;;;
3712339.00;0;0;0;0;1;12;12110000;"PARANÃ PANAUAZINHO";2;;;
3712340.00;0;0;0;0;1;12;12120000;"RIO CAJARAI";2;;;
3712341.00;0;0;0;0;1;12;12200000;"RIO JURUÁ";1;;;
3712342.00;0;0;0;0;1;12;12200800;"RIO BREU";1;;;
3712343.00;0;0;0;0;1;12;12210000;"IGARAPÉ DO BESSA";2;;;
3712344.00;0;0;0;0;1;12;12210500;"IGARAPÉ TORRE DA LUA";2;;;
3712345.00;0;0;0;0;1;12;12211000;"IGARAPÉ CAIPORA";2;;;
3712346.00;0;0;0;0;1;12;12211500;"RIO DO ACURIA";2;;;
3712347.00;0;0;0;0;1;12;12212000;"RIO TEJO";2;;;
3712348.00;0;0;0;0;1;12;12212100;"IGARAPÉ MACHADINHO";2;;;
3712349.00;0;0;0;0;1;12;12212200;"IGARAPÉ DO INFERNO";2;;;
3712350.00;0;0;0;0;1;12;12212300;"IGARAPÉ PEDRO GOMES";2;;;
3712351.00;0;0;0;0;1;12;12212310;"IGARAPÉ RIO BRANCO";2;;;
3712352.00;0;0;0;0;1;12;12213000;"RIO ARARA";1;;;
3712353.00;0;0;0;0;1;12;12213500;"RIO AMÔNIA";1;;;
3712354.00;0;0;0;0;1;12;12214000;"IGARAPÉ MUSEU";2;;;
3712355.00;0;0;0;0;1;12;12214500;"IGARAPÉ TRIUNFO";2;;;
3712356.00;0;0;0;0;1;12;12215000;"RIO GRAJAU";2;;;
3712357.00;0;0;0;0;1;12;12215100;"IGARAPÉ GRAJAUZINHO";2;;;
3712358.00;0;0;0;0;1;12;12216000;"RIO DAS MINAS";2;;;
3712359.00;0;0;0;0;1;12;12217000;"IGARAPÉ QUIXADA";2;;;
3712360.00;0;0;0;0;1;12;12218000;"RIO OURO PRETO";2;;;
3712361.00;0;0;0;0;1;12;12218100;"IGARAPÉ SUNCOIA";2;;;
3712362.00;0;0;0;0;1;12;12218200;"RIO BRANCO";2;;;
3712363.00;0;0;0;0;1;12;12218300;"RIO BELO";2;;;
3712364.00;0;0;0;0;1;12;12218400;"IGARAPÉ PRATA";2;;;
3712365.00;0;0;0;0;1;12;12220000;"IGARAPÉ NATAL";2;;;
3712366.00;0;0;0;0;1;12;12221000;"IGARAPÉ VISEO";2;;;
3712367.00;0;0;0;0;1;12;12222000;"RIO HUMAITA";2;;;
3712368.00;0;0;0;0;1;12;12222100;"RIO BRANCO";2;;;
3712369.00;0;0;0;0;1;12;12222200;"IGARAPÉ JAGUARIBE";2;;;
3712370.00;0;0;0;0;1;12;12222210;"IGARAPÉ NILO";2;;;
3712371.00;0;0;0;0;1;12;12222300;"IGARAPÉ DA FLOR";2;;;
3712372.00;0;0;0;0;1;12;12223000;"IGARAPÉ ESPERANÇA";2;;;
3712373.00;0;0;0;0;1;12;12224000;"RIO JURUÁ MIRIM";2;;;
3712374.00;0;0;0;0;1;12;12224100;"IGARAPÉ PRETO";2;;;
3712375.00;0;0;0;0;1;12;12224110;"IGARAPÉ VELHO CHICO";2;;;
3712376.00;0;0;0;0;1;12;12224200;"RIO TAMBORIACO";2;;;
3712377.00;0;0;0;0;1;12;12224300;"IGARAPÉ UBIO";2;;;
3712378.00;0;0;0;0;1;12;12224400;"IGARAPÉ MOCHILA";2;;;
3712379.00;0;0;0;0;1;12;12224500;"IGARAPÉ PERIQUITO";2;;;
3712380.00;0;0;0;0;1;12;12224600;"IGARAPÉ MATOCA";2;;;
3712381.00;0;0;0;0;1;12;12224700;"IGARAPÉ APUIZAL";2;;;
3712382.00;0;0;0;0;1;12;12230000;"RIO VALPARAÍSO";2;;;
3712383.00;0;0;0;0;1;12;12230100;"IGARAPÉ DA MATA";2;;;
3712384.00;0;0;0;0;1;12;12230200;"IGARAPÉ 4 DE SETEMBRO";2;;;
3712385.00;0;0;0;0;1;12;12230300;"IGARAPÉ ISIDORO";2;;;
3712386.00;0;0;0;0;1;12;12230400;"IGARAPÉ PRETO";2;;;
3712387.00;0;0;0;0;1;12;12230500;"IGARAPÉ ARREPENDIDO";1;;;
3712388.00;0;0;0;0;1;12;12231000;"RIO DO MOURA (PARANA DA VIUVA)";2;;;
3712389.00;0;0;0;0;1;12;12231100;"IGARAPÉ DO MEIO";2;;;
3712390.00;0;0;0;0;1;12;12231200;"IGARAPÉ CURITIBA";2;;;
3712391.00;0;0;0;0;1;12;12231300;"IGARAPÉ BRANCO";2;;;
3712392.00;0;0;0;0;1;12;12231400;"IGARAPÉ PRETO";2;;;
3712393.00;0;0;0;0;1;12;12231500;"IGARAPÉ B. VENTO";2;;;
3712394.00;0;0;0;0;1;12;12231600;"IGARAPÉ AQUI";2;;;
3712395.00;0;0;0;0;1;12;12231700;"IGARAPÉ FORTALEZA";2;;;
3712396.00;0;0;0;0;1;12;12231800;"IGARAPÉ PRETO";2;;;
3712397.00;0;0;0;0;1;12;12240000;"RIO MOA";1;;;
3712398.00;0;0;0;0;1;12;12241000;"IGARAPÉ VITOR";2;;;
3712399.00;0;0;0;0;1;12;12242000;"IGARAPÉ BRASIL";2;;;
3712400.00;0;0;0;0;1;12;12243000;"IGARAPÉ JUSUMINA";2;;;
3712401.00;0;0;0;0;1;12;12244000;"IGARAPÉ SÃO JOÃO";2;;;
3712402.00;0;0;0;0;1;12;12245000;"IGARAPÉ PARANÃ NOVO RECREIO";2;;;
3712403.00;0;0;0;0;1;12;12246000;"RIO AZUL";2;;;
3712404.00;0;0;0;0;1;12;12246100;"IGARAPÉ JOSÉ GRANDE";2;;;
3712405.00;0;0;0;0;1;12;12246200;"IGARAPÉ APURINE";2;;;
3712406.00;0;0;0;0;1;12;12246300;"IGARAPÉ CUJUBIM";2;;;
3712407.00;0;0;0;0;1;12;12246400;"IGARAPÉ JACAMIM";2;;;
3712408.00;0;0;0;0;1;12;12246500;"IGARAPÉ LIVRAMENTO";2;;;
3712409.00;0;0;0;0;1;12;12246600;"IGARAPÉ INGÁ";2;;;
3712410.00;0;0;0;0;1;12;12246900;"IGARAPÉ SÃO PEDRO";1;;;
3712411.00;0;0;0;0;1;12;12247000;"PARANÃ JOÃO BEZERRA";1;;;
3712412.00;0;0;0;0;1;12;12248000;"IGARAPÉ BOM JARDIM";2;;;
3712413.00;0;0;0;0;1;12;12249000;"IGARAPÉ PRETO";1;;;
3712414.00;0;0;0;0;1;12;12249100;"IGARAPÉ BRANCO";2;;;
3712415.00;0;0;0;0;1;12;12249200;"IGARAPÉ SÃO FRANCISCO";2;;;
3712416.00;0;0;0;0;1;12;12249500;"IGARAPÉ PENTECOSTES";1;;;
3712417.00;0;0;0;0;1;12;12250000;"RIO IPIXUNA";1;;;
3712418.00;0;0;0;0;1;12;12250050;"RIO NEGRO";1;;;
3712419.00;0;0;0;0;1;12;12250100;"IGARAPÉ SÃO FRANCISCO";2;;;
3712420.00;0;0;0;0;1;12;12250150;"IGARAPÉ SACRIFÍCIO";2;;;
3712421.00;0;0;0;0;1;12;12250200;"IGARAPÉ RAIVOSO";2;;;
3712422.00;0;0;0;0;1;12;12250250;"IGARAPÉ DO INFERNO";2;;;
3712423.00;0;0;0;0;1;12;12250300;"IGARAPÉ ALCAICA";2;;;
3712424.00;0;0;0;0;1;12;12250350;"IGARAPÉ AURORA";2;;;
3712425.00;0;0;0;0;1;12;12250400;"IGARAPÉ REPUBLICA";2;;;
3712426.00;0;0;0;0;1;12;12250450;"IGARAPÉ BOVALINO";2;;;
3712427.00;0;0;0;0;1;12;12250500;"IGARAPÉ VOLTA";2;;;
3712428.00;0;0;0;0;1;12;12250550;"RIO VELHO JÚLIO";2;;;
3712429.00;0;0;0;0;1;12;12250600;"IGARAPÉ PRETO";2;;;
3712430.00;0;0;0;0;1;12;12250650;"IGARAPÉ GAMA";2;;;
3712431.00;0;0;0;0;1;12;12250700;"IGARAPÉ TERRA FIRME";2;;;
3712432.00;0;0;0;0;1;12;12250750;"IGARAPÉ QUATRO BARRACAS";2;;;
3712433.00;0;0;0;0;1;12;12251000;"RIO CAMPINAS";2;;;
3712434.00;0;0;0;0;1;12;12251100;"IGARAPÉ DO ARREPENDIDO";1;;;
3712435.00;0;0;0;0;1;12;12251110;"RIO LAGOINHA";1;;;
3712436.00;0;0;0;0;1;12;12251120;"IGARAPÉ BOCH";1;;;
3712437.00;0;0;0;0;1;12;12251125;"IGARAPÉ SACRIFÍCIO";1;;;
3712438.00;0;0;0;0;1;12;12251130;"PARANÃ COROA";2;;;
3712439.00;0;0;0;0;1;12;12252000;"IGARAPÉ ACAITUBA";2;;;
3712440.00;0;0;0;0;1;12;12253000;"RIO LIBERDADE";1;;;
3712441.00;0;0;0;0;1;12;12253050;"IGARAPÉ DA BESANTA";1;;;
3712442.00;0;0;0;0;1;12;12253060;"IGARAPÉ MONTEIRO";1;;;
3712443.00;0;0;0;0;1;12;12253100;"IGARAPÉ DIVISA";1;;;
3712444.00;0;0;0;0;1;12;12253110;"IGARAPÉ DE CIMA";2;;;
3712445.00;0;0;0;0;1;12;12253120;"IGARAPÉ DE BAIXO";1;;;
3712446.00;0;0;0;0;1;12;12253200;"IGARAPÉ SÃO LUIZ";2;;;
3712447.00;0;0;0;0;1;12;12253300;"IGARAPÉ DO PORFIRIO";2;;;
3712448.00;0;0;0;0;1;12;12253400;"IGARAPÉ DO ESCONDIDO";2;;;
3712449.00;0;0;0;0;1;12;12260000;"IGARAPÉ DOURO";2;;;
3712450.00;0;0;0;0;1;12;12261000;"IGARAPÉ ARACATUBA";2;;;
3712451.00;0;0;0;0;1;12;12262000;"IGARAPÉ IPIXUNA";2;;;
3712452.00;0;0;0;0;1;12;12263000;"IGARAPÉ RECONQUISANTA";2;;;
3712453.00;0;0;0;0;1;12;12264000;"IGARAPÉ GRANDE";2;;;
3712454.00;0;0;0;0;1;12;12265000;"IGARAPÉ PRECIPE";2;;;
3712455.00;0;0;0;0;1;12;12266000;"RIO GREGÓRIO";1;;;
3712456.00;0;0;0;0;1;12;12266050;"IGARAPÉ CAXIMAUA";2;;;
3712457.00;0;0;0;0;1;12;12266100;"IGARAPÉ APIURI";2;;;
3712458.00;0;0;0;0;1;12;12266150;"IGARAPÉ SALVADOR";1;;;
3712459.00;0;0;0;0;1;12;12266200;"IGARAPÉ CABOCLO";2;;;
3712460.00;0;0;0;0;1;12;12266250;"IGARAPÉ FLORESANTA";2;;;
3712461.00;0;0;0;0;1;12;12266300;"IGARAPÉ MOINHO";2;;;
3712462.00;0;0;0;0;1;12;12266350;"IGARAPÉ PIRAPORA";2;;;
3712463.00;0;0;0;0;1;12;12266400;"IGARAPÉ MARAJO";2;;;
3712464.00;0;0;0;0;1;12;12266450;"IGARAPÉ MATO GROSSO";2;;;
3712465.00;0;0;0;0;1;12;12266500;"IGARAPÉ HUMAITÁ";2;;;
3712466.00;0;0;0;0;1;12;12266550;"IGARAPÉ TAQUARI";2;;;
3712467.00;0;0;0;0;1;12;12266560;"IGARAPÉ TAUARÊ";1;;;
3712468.00;0;0;0;0;1;12;12266600;"IGARAPÉ DO BOTO";2;;;
3712469.00;0;0;0;0;1;12;12266640;"IGARAPÉ CAMPINAS";1;;;
3712470.00;0;0;0;0;1;12;12266650;"IGARAPÉ LORENA";2;;;
3712471.00;0;0;0;0;1;12;12266700;"IGARAPÉ BACURI";1;;;
3712472.00;0;0;0;0;1;12;12266750;"IGARAPÉ DO MOCHILA";2;;;
3712473.00;0;0;0;0;1;12;12266800;"IGARAPÉ SÃO JOÃO DE CIMA";2;;;
3712474.00;0;0;0;0;1;12;12266850;"IGARAPÉ CUJUBIM";2;;;
3712475.00;0;0;0;0;1;12;12266900;"IGARAPÉ CORRUPIÃO";2;;;
3712476.00;0;0;0;0;1;12;12266920;"IGARAPÉ MONTE ALEGRE";2;;;
3712477.00;0;0;0;0;1;12;12266940;"IGARAPÉ COATA";2;;;
3712478.00;0;0;0;0;1;12;12266980;"IGARAPÉ PEIXOTO";2;;;
3712479.00;0;0;0;0;1;12;12270000;"IGARAPÉ MOSQUITO";2;;;
3712480.00;0;0;0;0;1;12;12271000;"IGARAPÉ CANINDÉ";2;;;
3712481.00;0;0;0;0;1;12;12272000;"IGARAPÉ SÃO JOSÉ";2;;;
3712482.00;0;0;0;0;1;12;12273000;"IGARAPÉ DO BAÚ";2;;;
3712483.00;0;0;0;0;1;12;12274000;"IGARAPÉ GRANDE";2;;;
3712484.00;0;0;0;0;1;12;12275000;"IGARAPÉ PRETO";2;;;
3712485.00;0;0;0;0;1;12;12276000;"IGARAPÉ SOBRAL";2;;;
3712486.00;0;0;0;0;1;12;12277000;"RIO EIRU (OU GUABIRU-PARANÁ)";2;;;
3712487.00;0;0;0;0;1;12;12277100;"IGARAPÉ MOURÃO";2;;;
3712488.00;0;0;0;0;1;12;12280000;"RIO TARAUACÁ";1;;;
3712489.00;0;0;0;0;1;12;12280100;"IGARAPÉ SÃO JOÃO";2;;;
3712490.00;0;0;0;0;1;12;12280110;"IGARAPÉ C. DO SUL";2;;;
3712491.00;0;0;0;0;1;12;12280200;"RIO JORDÃO";2;;;
3712492.00;0;0;0;0;1;12;12280210;"IGARAPÉ BOM JARDIM";2;;;
3712493.00;0;0;0;0;1;12;12280300;"IGARAPÉ JAMINAUA";2;;;
3712494.00;0;0;0;0;1;12;12280400;"IGARAPÉ SÃO SALVADOR";2;;;
3712495.00;0;0;0;0;1;12;12280500;"IGARAPÉ DUAS BOCAS";2;;;
3712496.00;0;0;0;0;1;12;12280600;"IGARAPÉ ESPERANÇA";2;;;
3712497.00;0;0;0;0;1;12;12280700;"PARANÃ SÃO LUIZ";2;;;
3712498.00;0;0;0;0;1;12;12280800;"IGARAPÉ CATUQUIRA";2;;;
3712499.00;0;0;0;0;1;12;12280900;"IGARAPÉ SUMARA";2;;;
3712500.00;0;0;0;0;1;12;12281000;"IGARAPÉ SÃO JOAQUIM";2;;;
3712501.00;0;0;0;0;1;12;12281100;"IGARAPÉ UNIVERSO";2;;;
3712502.00;0;0;0;0;1;12;12281200;"IGARAPÉ APUANA";2;;;
3712503.00;0;0;0;0;1;12;12281300;"IGARAPÉ FORTALEZA";2;;;
3712504.00;0;0;0;0;1;12;12281400;"IGARAPÉ BAIA";2;;;
3712505.00;0;0;0;0;1;12;12281500;"IGARAPÉ APODÍ";2;;;
3712506.00;0;0;0;0;1;12;12281600;"IGARAPÉ PARARANAJACI";2;;;
3712507.00;0;0;0;0;1;12;12282000;"RIO MURU";2;;;
3712508.00;0;0;0;0;1;12;12282050;"IGARAPÉ SÃO FRANCISCO";2;;;
3712509.00;0;0;0;0;1;12;12282100;"IGARAPÉ MURUZINHO";2;;;
3712510.00;0;0;0;0;1;12;12282150;"IGARAPÉ HUMAITÁ";2;;;
3712511.00;0;0;0;0;1;12;12282200;"IGARAPÉ SÃO VICENTE";2;;;
3712512.00;0;0;0;0;1;12;12282250;"IGARAPÉ IBOIAÇU";2;;;
3712513.00;0;0;0;0;1;12;12282300;"IGARAPÉ SANTA JÚLIA";2;;;
3712514.00;0;0;0;0;1;12;12282350;"IGARAPÉ MERUOCA";2;;;
3712515.00;0;0;0;0;1;12;12282400;"IGARAPÉ MANIA";2;;;
3712516.00;0;0;0;0;1;12;12282450;"IGARAPÉ SÃO VICENTE";2;;;
3712517.00;0;0;0;0;1;12;12282500;"IGARAPÉ MUCURIPÊ";2;;;
3712518.00;0;0;0;0;1;12;12282550;"IGARAPÉ MONTE BELO";2;;;
3712519.00;0;0;0;0;1;12;12282600;"IGARAPÉ BELO MONTE";2;;;
3712520.00;0;0;0;0;1;12;12282650;"IGARAPÉ IPIRANGA";2;;;
3712521.00;0;0;0;0;1;12;12282700;"IGARAPÉ SANTA MARIA";2;;;
3712522.00;0;0;0;0;1;12;12282750;"IGARAPÉ CONCEIÇÃO";2;;;
3712523.00;0;0;0;0;1;12;12282900;"IGARAPÉ SÃO SALVADOR";1;;;
3712524.00;0;0;0;0;1;12;12283000;"IGARAPÉ ACARAÚ";1;;;
3712525.00;0;0;0;0;1;12;12284000;"RIO AÇURAUÁ";1;;;
3712526.00;0;0;0;0;1;12;12284010;"IGARAPÉ PAXIUBA";2;;;
3712527.00;0;0;0;0;1;12;12284020;"IGARAPÉ AMARAL";2;;;
3712528.00;0;0;0;0;1;12;12284030;"IGARAPÉ SELINDRIM";2;;;
3712529.00;0;0;0;0;1;12;12284040;"IGARAPÉ TRANCADO";2;;;
3712530.00;0;0;0;0;1;12;12284050;"IGARAPÉ PODRIDÃO";2;;;
3712531.00;0;0;0;0;1;12;12284060;"IGARAPÉ SÃO JOÃO";2;;;
3712532.00;0;0;0;0;1;12;12284070;"IGARAPÉ DELICIA";2;;;
3712533.00;0;0;0;0;1;12;12284080;"IGARAPÉ IBIADE";2;;;
3712534.00;0;0;0;0;1;12;12284090;"IGARAPÉ SÃO SALVADOR";2;;;
3712535.00;0;0;0;0;1;12;12284100;"IGARAPÉ LAMADO";2;;;
3712536.00;0;0;0;0;1;12;12284110;"IGARAPÉ SAMAUMA";2;;;
3712537.00;0;0;0;0;1;12;12284120;"IGARAPÉ PERIQUITO";2;;;
3712538.00;0;0;0;0;1;12;12284130;"IGARAPÉ BOA VISANTA";2;;;
3712539.00;0;0;0;0;1;12;12284140;"IGARAPÉ BRANCO";2;;;
3712540.00;0;0;0;0;1;12;12284150;"IGARAPÉ INSOSSO";2;;;
3712541.00;0;0;0;0;1;12;12284160;"IGARAPÉ BOM JARDIM";2;;;
3712542.00;0;0;0;0;1;12;12284170;"IGARAPÉ SAUDADES";2;;;
3712543.00;0;0;0;0;1;12;12284180;"IGARAPÉ SÃO MANUEL";2;;;
